Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags;;;;;;;
"2021-05-12 17:37:40,""b'Penyaluran Bansos Berlanjut di 2021 Target 8 Juta Orang, Cek Penerima di https://t.co/Z4jngTgbZc https://t.co/jChnZHC1UI https://t.co/Hrsf5b4Ida'"",1392534451779817475,aladin_archer,0,dlvr.it,0,[]";;;;;;;
"2021-05-12 17:37:39,""b'Penyaluran Bansos Berlanjut di 2021 Target 8 Juta Orang, Cek Penerima di https://t.co/YrnKUuQrf1 https://t.co/mCgLuQIqKy https://t.co/UiVHrjzTnm'"",1392534451310133250,ttataanita_,0,dlvr.it,0,[]";;;;;;;
"2021-05-12 17:37:26,""b'Penyaluran Bansos Berlanjut di 2021 Target 8 Juta Orang, Cek Penerima di https://t.co/J6VIH6mqun https://t.co/AXXbnie0TI https://t.co/Yme66Fh9vT'"",1392534394217238536,YamaniRamlan,0,dlvr.it,0,[]";;;;;;;
"2021-05-12 17:37:23,""b'Penyaluran Bansos Berlanjut di 2021 Target 8 Juta Orang, Cek Penerima di https://t.co/ZWLt4KxpTo: Bantuan yang pencairannya dipercepat adalah pemerintah adalah Program Keluarga Harapan, Program Sembako, Bantuan Sosial Tunai (BST) dan BLT Dana Desa. https://t.co/qRDvebTp4I https://t.co/fZhMguxvon'"",1392534383039451136,BNews_Borneo,0,dlvr.it,0,[]";;;;;;;
2021-05-12 17:37:05,b'RT @rahung: Tentu saja kalian gembira. Harun Masiku dan Blockchain Bansos. Bukan begitu Wak Haji @budimandjatmiko?',1392534306367541253,Rh_Kurniawan,26,Twitter for Android,1,[];;;;;;;
2021-05-12 17:35:30,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392533907145256960,Seftian1892,137,Twitter for Android,1,[];;;;;;;
2021-05-12 17:34:54,b'@Djoked2 Gassss periksa si ngibulin ini OTT dana bansos biar keringet dingin\xf0\x9f\x98\x85\xf0\x9f\x98\x85',1392533757840658435,alfihalfawii,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 17:27:16,""b'@aik_arif @chandra_dewi29 Emang skr zamannya binatang acr takbiran di jaga pakai laras panjang mall di biarin berdesakan, KPK di lemahkan, BANSOS JIWASRAYA BPJS Di garong, TKA di biarkan masuk, org lebaran di suruh makan BIPANG. Ngak salah kalau Faisal basri bilang bangkrut Moral \xf0\x9f\x91\x8e\xf0\x9f\x8f\xbf'"",1392531837365358596,mak_bento,0,Twitter for iPhone,0,[]";;;;;;;
"2021-05-12 17:23:39,""b'RT @radiomercury96: Distribusi bansos kacau, Kodrat Sunyoto: Jangan kambinghitamkan Kepala Desa via @radiomercury96 https://t.co/xwa7e1ja89'"",1392530924747694087,kotafm881,1,Twitter for iPhone,1,[]";;;;;;;
2021-05-12 17:21:04,b'@TRendusara @msaid_didu Gmn kelanjutannya kasus bansos Ngabalin??',1392530277495238659,Roby82026070,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 17:11:03,""b'@Syarman59 @Yoyonenindyo Mungkin bansos canda juga ya...,canda sos..'"",1392527754822709252,kill_buzzerp,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 17:10:53,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392527712602914818,saefulfihri,137,Twitter for iPhone,1,[];;;;;;;
2021-05-12 17:09:34,b'@Zaky795 @Faqihabdulqodir @febridiansyah hahaha thr udah cair blm orang ngurus korupsi yg lebih gede juga bNyak yg sudah terbukti korupnya bukan baru dugaan asabri bansos harun nasimu dll ???',1392527384214073346,agusdewo6,0,Twitter for Android,0,[];;;;;;;
2021-05-12 17:09:32,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392527374219055107,saifuleanware,137,Twitter Web App,1,[];;;;;;;
2021-05-12 17:07:44,b'Kentitan gurih\xf0\x9f\x98\x81\nhttps://t.co/iu4Vrj2soU',1392526921519403010,Eman97731071,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 17:07:12,""b'@RommyRoosyana Baju lebaran belinya kaos\nMasak opor kagak pake terasi,\nEh denger-denger ada bansos\nPas dibagi-bagi tahunya sisa hasil korupsi.'"",1392526787851153410,wisnu167,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 17:01:45,""b'Setahun lalu malem takbiran masih kerja keras ngurus bansos se jawa timur,jam 1 pagi baru otw ke Madiun. Semangatnya njenengan masih terasa pak @rudiguswira selamat lebaran,mohon maaf lahir batin pak Udi\xe2\x9d\xa4\xef\xb8\x8f'"",1392525416406011910,aryaasenna,0,Twitter for iPhone,0,[]";;;;;;;
2021-05-12 16:59:18,b'Ngene iki trus piye?\n\nhttps://t.co/PF50bA6Ez3',1392524800187199489,fa2513,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 16:57:23,""b'@WajahPribumiii @panca66 Ini benar benar dipenjara\n\nLah madam, anak pak lurah dan petugas partai korup ektp dan bansos gak boleh ditangkap kapeka\n\nJauh beda'"",1392524318026788866,almantouphy,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 16:55:41,b'RT @hudattamini: Hai partai Ummat ..... Anda teriak lawan KeZaliman ..... Nah Kami mau Tau dan Tolong Jelaskan KeZaliman Apa yang anda SURU\xe2\x80\xa6',1392523887464706055,suradiparlan5,2,Twitter Web App,1,[];;;;;;;
"2021-05-12 16:52:36,""b'@txtdrpemerintah Inilah contoh Orang Idiot yg kalo Pandemi minta Sembako ama Bansos Tunai...\nUdahlah Pak @jokowi Bantuan Bantuan harap di Stop, besok besok kalo Pandemi mah biarin aja pada Mati....\xf0\x9f\x99\x8f'"",1392523113695375362,MaddrFakkr,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 16:50:10,b'RT @agilranu: Makan duit bansos',1392522498625794053,yaelahiky,1,Twitter for Android,1,[];;;;;;;
2021-05-12 16:49:36,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392522356057251843,raturoman,137,Twitter for Android,1,[];;;;;;;
"2021-05-12 16:47:50,""b'Semisal uang Bansos suruh Spj, kira2 ada yg dibelanjakan petasan nggak ya? \xf0\x9f\x99\x83'"",1392521912652238850,FtrFebriyanto,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 16:47:40,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392521871824867328,BanyIndra,137,Twitter Web App,1,[];;;;;;;
"2021-05-12 16:46:37,""b'RT @Dude17103543: @detikcom Andai negara bisa dikelola dgn baik,bansos tanpa dikorupsi para petugas partai tikus,honor aparat negara yg dip\xe2\x80\xa6'"",1392521607130673155,Dude17103543,1,Twitter for Android,1,[]";;;;;;;
2021-05-12 16:46:36,b'Hidup @KPK_RI baru skrg di era @jokowi KPK dijadikan mainan spt Boneka pinokio. apa krn 75 org ini berhasil menangkap Rampok Bansos Juliari B yg kader PDIP.? https://t.co/gUms9k6icR',1392521604211494916,YMerbabu,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 16:46:11,""b'Buat Pak @jokowi Pak @aniesbaswedan @KemensosRI Besok Besok kalo Kasus Positif lagi ga usah dikasih Bansos lah Pak, Ngeyel... https://t.co/BFVi8V5GBs'"",1392521495969026049,MaddrFakkr,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 16:45:54,""b'@detikcom Andai negara bisa dikelola dgn baik,bansos tanpa dikorupsi para petugas partai tikus,honor aparat negara yg dipakai menghalau,uang nya dipakai vaksin dan tes swab utk pemudik,uang thr dan gaji ke 13 pejabat,bisa dipakai beli vaksin dan tes swab utk pemudik'"",1392521427316666375,Dude17103543,1,Twitter for Android,0,[]";;;;;;;
"2021-05-12 16:45:02,""b'RT @machbeach: Skenario terbesar """"pembersihan"""" KPK sutradara kartel mega koruptor China merasa nyaman SP3 ,berlanjut koruptor  jiwaswara, A\xe2\x80\xa6'"",1392521208806068227,hjkuncoro,1,Twitter for Android,1,[]";;;;;;;
"2021-05-12 16:42:39,""b'Skenario terbesar """"pembersihan"""" KPK sutradara kartel mega koruptor China merasa nyaman SP3 ,berlanjut koruptor  jiwaswara, Asabri, bansos .. pejabat pribumi di kambing hitamkan sutradara China penikmat Mega koruptor membragus KPK .. bera Al dari RUU KPK yg di tentang rakyat https://t.co/a9X9Zvw7QH'"",1392520607514890244,machbeach,1,Twitter for Android,0,[]";;;;;;;
2021-05-12 16:42:24,b'@uwmapoems oke baik bagus trima kasih kawan saran bansos solimi nya \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',1392520547452395523,ppcchawa,0,Twitter for iPhone,0,[];;;;;;;
2021-05-12 16:41:58,b'Makan duit bansos https://t.co/9riAmrFypO',1392520436878127104,agilranu,1,Twitter for Android,0,[];;;;;;;
2021-05-12 16:39:42,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392519866888777730,hasnulHikmi,137,Twitter for iPhone,1,[];;;;;;;
2021-05-12 16:37:00,b'@uwmapoems KENAPA BANSOS ANJJJ \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1392519187835150336,ppcchawa,0,Twitter for iPhone,0,[];;;;;;;
"2021-05-12 16:34:45,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392518622250029056,manager_54m,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 16:30:34,""b'RT @aimrod: @coromodol Nomer 3/Axis, bank BRI, layak udah dapet bansos'"",1392517567936303104,imxyourbae,7,Twitter for iPhone,1,[]";;;;;;;
2021-05-12 16:30:06,b'@idtodayco Yg gadungan itu... ada partai ngaku bela wong cilik. Bansos malah dikentit. Itu gadungan yg sebenarnya.\nBNGST..!!!',1392517448532856833,wlaha_sarimbit,0,Twitter for Android,0,[];;;;;;;
2021-05-12 16:27:27,b'uang korupsi dana bansos https://t.co/DFrqSreBkX',1392516784649957377,reyhantuu,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 16:25:56,""b'RT @Dude17103543: @OposisiCerdas Rejim terpapar virus pki adalah dekade terburuk,partai tikus perampok bansos harus di bubarkan,pemenang pe\xe2\x80\xa6'"",1392516402720899076,Dude17103543,1,Twitter for Android,1,[]";;;;;;;
2021-05-12 16:24:12,b'@StopZholim @RachlanNashidik Rezam rezim antri Bansos paling Depan. Hasyu\xe2\x80\xa6',1392515965678538761,hsanrice,0,Twitter for iPhone,0,[];;;;;;;
2021-05-12 16:23:13,b'Ngapain hormat sama madam bansos dia?\nPantas saja dihilangkan tuh kasus dan berkasnya. https://t.co/BbhCjgVVgF',1392515716805398529,Ibnxine,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 16:22:22,""b'RT @haikal_hassan: Pegawai KPK yg sedang tangani Harun Masiku, korupsi Bansos, yg menyeret 2 menteri dikabinet koalisi ini TIDAK LULUS wawa\xe2\x80\xa6'"",1392515505001426944,NsureFa,430,Twitter for Android,1,[]";;;;;;;
"2021-05-12 16:17:57,""b'@OposisiCerdas Rejim terpapar virus pki adalah dekade terburuk,partai tikus perampok bansos harus di bubarkan,pemenang pemilu 2019 dgn merekayasa angka di jateng harus di tuntut di pengadilan Allah... jika pakai malaikat, kejujuran dan akal sehat'"",1392514391132708864,Dude17103543,1,Twitter for Android,0,[]";;;;;;;
"2021-05-12 16:15:31,""b'@CNNIndonesia Ya pak otak saya sungsang, la gimana pendidikan saja di negeri ini ga jelas, katanya sih mencerdaskan kehidupan bangsa, cuma ga tahu bangsa yg mana? Tapi btw setidak nya kita masih punya sisi kemanusian pak, daripada pintar tapi korupsi dana bansos'"",1392513781536727052,Maanusia_bodoh,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 16:15:29,""b'@msaid_didu @emilsalim2010 @FaisalBasri @RamliRizal @bachtiarnasir @KataBewe @fadlizon @sudirmansaid @KSPgoid Ngabalin otak sungsang\n\nMosok #BeraniJujurPecat  ?\n\nYang otak sungsang itu yang menghambat &amp"; mengulur waktu berbulan-bulan proses pemeriksaan &amp;" penggeledahan terkait korupsi dana bansos yang menyentuh tokoh penting di partai tertentu,'"",1392513770828619778,richard_whn,1,Twitter for Android,0,['BeraniJujurPecat']";;;;;
"2021-05-12 16:15:26,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392513759193665536,DanoevdBerg,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 16:13:47,b'@detikcom Nunggu bansos cairr buat pak sopir...tp habiss bersih di korupsi...',1392513345048039431,SnackRambak,0,Twitter Web App,0,[];;;;;;;
2021-05-12 16:13:24,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392513246653870085,saharadns,137,Twitter for Android,1,[];;;;;;;
"2021-05-12 16:13:22,""b'@jokowi wna india dan china pun diterima dgn membayar kpd oknum dan atas nama investasi,dan membiarkan kemungkinan virus dibawa wna2 itu,lalu melarang silaturahim sesama wni,membiarkan wisata dibuka,bansos pun d korupsi oleh pegawai partai sesama partai tikus'"",1392513238114344962,Dude17103543,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 16:12:34,""b'@Kimi58486332 @elang99687786 Dan di Brunei yg adem ayem aja tentang kasus covids 19, kalo di negeri ini malah sibuk bansos untuk Corona di kORUPSI'"",1392513038087987201,rerewant1,0,Twitter for Android,0,[]";;;;;;;
"2021-05-12 16:12:15,""b'RT @nadrpalupi: @daveastrawinata @vdandre3 @AyamJuntay @Corona_KafirNw @RachlanNashidik Ya jelaslah, era skrg lebih baik. Terbukti kasus2 b\xe2\x80\xa6'"",1392512958316507136,Corona_KafirNw,1,Twitter for Android,1,[]";;;;;;;
"2021-05-12 16:11:36,""b'@daveastrawinata @vdandre3 @AyamJuntay @Corona_KafirNw @RachlanNashidik Ya jelaslah, era skrg lebih baik. Terbukti kasus2 besar mangkrak (bkn cm hambalang) trjd di era beye, hingga jd PR berat penerusnya. Dipikir gampang apa ngusut kasus besar bgtu, jamannya siapa.. yg dituntut selesaikan siapa..\xf0\x9f\xa5\xb4\xf0\x9f\x98\xacKasus bansos yg brtgjwb dah ditahan, pantau aja trs'"",1392512792981245953,nadrpalupi,1,Twitter for Android,0,[]";;;;;;;
"2021-05-12 16:08:47,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392512083913154562,vicividivini,338,Twitter for Android,1,[]";;;;;;;
2021-05-12 16:08:20,b'@sambatanbatin Oke nanti gua bilangin yg masih bagi bagi dana bansos',1392511972030115843,GetNver,0,Twitter for Android,0,[];;;;;;;
2021-05-12 16:07:02,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392511645738442759,bronges,137,Twitter for Android,1,[];;;;;;;
"2021-05-12 16:05:28,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392511252358787073,luhung72274343,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 16:04:28,""b'@abcdpcy_ Biasa ni kmarin lg sibuk ngurus bansos\n\nalhamdulillah, ni dia yg ditunggu tunggu dr tadi'"",1392510998133633028,Vinsmik,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 16:03:50,b'RT @Ahmad41400773: @Gregorius841 @FaisalBasri Yg benalu kamu dan gerombolan maling yg kamu bela..bela buta..\nPengkhianat ya kamu dan geromb\xe2\x80\xa6',1392510841790947328,Ibnxine,2,Twitter for Android,1,[];;;;;;;
"2021-05-12 16:03:48,""b'RT @BudiSetyarso: Para penyidik yg membongkar kasus korupsi kakap spt e-KTP, simulator SIM, ekspor benur, jg bansos tak bs jd ASN krn tdk l\xe2\x80\xa6'"",1392510832999735299,Riegowarrior,3396,Twitter for Android,1,[]";;;;;;;
"2021-05-12 16:02:33,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392510516954730497,akan_semua,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 16:01:04,""b'RT @aimrod: @coromodol Nomer 3/Axis, bank BRI, layak udah dapet bansos'"",1392510142390759424,RDTNDR,7,Twitter for Android,1,[]";;;;;;;
2021-05-12 15:57:48,b'RT @kimkadalshian: @jokimarpaung @SaifuddinSay @FaisalBasri Kan bansos dan benur sudah jalan kasus nya. Bupati nganjuk sekalian dari awal b\xe2\x80\xa6',1392509321620037634,sonsih56gmailc1,1,Twitter for Android,1,[];;;;;;;
"2021-05-12 15:57:47,""b'RT @aimrod: @coromodol Nomer 3/Axis, bank BRI, layak udah dapet bansos'"",1392509316482011137,ANYudhp,7,Twitter Web App,1,[]";;;;;;;
2021-05-12 15:57:29,b'RT @kimkadalshian: @jokimarpaung @SaifuddinSay @FaisalBasri Ya karena bansos dan benur sudah masih ada 75 orang itu yang serius mengurusi.\xe2\x80\xa6',1392509243136233474,sonsih56gmailc1,1,Twitter for Android,1,[];;;;;;;
"2021-05-12 15:57:09,""b'RT @LionBunny520: Kalau muncul cluster baru uda gk heran sih , kalau pandemi di Indo gk kelar"""" uda gk heran sih , kalau tiba"""" banyak yg men\xe2\x80\xa6'"",1392509156913938434,itswylz,1,Twitter for Android,1,[]";;;;;;;
2021-05-12 15:56:27,b'@icesusuregal Via dana bansos terima ga',1392508981612924928,freeWRLD666,0,Twitter for Android,0,[];;;;;;;
2021-05-12 15:56:18,b'RT @Ahmad41400773: @Gregorius841 @FaisalBasri Yg benalu kamu dan gerombolan maling yg kamu bela..bela buta..\nPengkhianat ya kamu dan geromb\xe2\x80\xa6',1392508943432241154,sonsih56gmailc1,2,Twitter for Android,1,[];;;;;;;
"2021-05-12 15:55:07,""b'Kalau muncul cluster baru uda gk heran sih , kalau pandemi di Indo gk kelar"""" uda gk heran sih , kalau tiba"""" banyak yg meninggal uda gk heran sih, yang bikin heran Itu uang bansos pada kemana \xf0\x9f\x99\x83 https://t.co/AuIyKpUhvB'"",1392508644579676163,LionBunny520,1,Twitter for Android,0,[]";;;;;;;
"2021-05-12 15:54:51,""b'@CNNIndonesia Sejahat jahatnya Demokrat , meskipun besan SBY di sikat , meskipun Ka Umumnya disikat , meskipun sejawatnya banyak yg dicomot , KPK tetap exix dan bertaji. Kalo sekarang kaga ade Jalunye bro , bubarin aje , ngabisin anggaran , mending buat Bansos ape Pendidikan , anggarannye. \xf0\x9f\x98\xa2'"",1392508580113182724,ASpunbond,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 15:53:33,b'@alterloeybee Anggarannya kepake buat bansos',1392508251678265345,Vinsmik,0,Twitter for Android,0,[];;;;;;;
"2021-05-12 15:49:27,""b'RT @aimrod: @coromodol Nomer 3/Axis, bank BRI, layak udah dapet bansos'"",1392507219246075909,Jaluhanif,7,Twitter for Android,1,[]";;;;;;;
"2021-05-12 15:48:35,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392507003860262913,udayana_agastya,338,Twitter for iPhone,1,[]";;;;;;;
"2021-05-12 15:47:37,""b'RT @panca66: @WajahPribumiii Masih aja buzzerp bipang ambawang main ginian. Korupsi kondensat 40 T, Jiwasraya 18 T, Asabri 23 T, Bansos 3,5\xe2\x80\xa6'"",1392506759995002886,matajalanraya,6,Twitter for iPhone,1,[]";;;;;;;
"2021-05-12 15:47:22,""b'RT @PutraWadapi: Jokowi Disebut-sebut di Sidang Suap Bansos, Juliari Batubara: Untuk Percepatan Penyerapan Anggaran Kemensos https://t.co/o\xe2\x80\xa6'"",1392506695566327808,HZifana,338,Twitter for Android,1,[]";;;;;;;
"2021-05-12 15:44:14,""b'RT @panca66: @WajahPribumiii Masih aja buzzerp bipang ambawang main ginian. Korupsi kondensat 40 T, Jiwasraya 18 T, Asabri 23 T, Bansos 3,5\xe2\x80\xa6'"",1392505908920455172,idayu_wien,6,Twitter Web App,1,[]";;;;;;;
2021-05-12 15:42:32,b'@DonAdam68 Boneka madam bansos',1392505478056321025,cebong_hunter,0,Twitter for iPhone,0,[];;;;;;;
2021-05-12 15:42:25,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392505449245675523,MalinParmato7,137,Twitter for iPhone,1,[];;;;;;;
2021-05-12 15:40:14,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392504898860683266,muhammad_jiri,137,Twitter for iPhone,1,[];;;;;;;
"2021-05-12 15:39:46,""b'Siapa nuduh?\nGue tantang lu jangan asal bacot lah. Memang kenapa gue gk sebut, gue cuma bilang, secara gak langsung, kenapa?\nLu mewakili madam bansos ya? Medianya aja diem kok, lu yang ngamuk? Gue sebut media, bukan nama. https://t.co/qSSjF0QUV1'"",1392504784200953856,Ibnxine,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 15:39:08,b'@FaisalBasri Radikal sesungguhnya adalah yang korupsi Bansos utk rakyat kecil.',1392504625224327171,Haji_Bajuri,0,Twitter for iPhone,0,[];;;;;;;
2021-05-12 15:34:40,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392503501574475781,rahmadsatriano,137,Twitter for Android,1,[];;;;;;;
"2021-05-12 15:34:34,""b'@nadrpalupi @vdandre3 @AyamJuntay @Corona_KafirNw @RachlanNashidik Ini gerombolan pada pura2 lupa apa gimana? Petral udah bubar, eks dirutnya udah ketangkep, Century Gate ampe skrg aja kaga bisa keungkap, Bansos kasusnya masih jalan? Lu pikir era sekarang lebih baik dari kemaren? Padahal mah sama aja bobroknya \xf0\x9f\xa4\xa3'"",1392503473652989955,daveastrawinata,0,Twitter for Android,0,[]";;;;;;;
2021-05-12 15:33:13,b'@samin_sastro @ulil @Gyoucancallme Telllooooo\n\nSekarang koruptor di lindungi. ..\n\nItu Jiwasraya......\nItu Asabri.........\nItu bansos..........\nItu BPJS .......\nBerpa T tapi pelaku siapa yang lindungi........coba. ...',1392503135508197381,IkhsanB8,0,Twitter for Android,0,[];;;;;;;
2021-05-12 15:31:54,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392502802102898692,omar2000nur,137,Twitter for Android,1,[];;;;;;;
2021-05-12 15:29:55,b'RT @Djoked2: Ngabalin otaknya malah ada di anusnya. KPK kudu periksa Ngabalin duit korupsi Bansos yg disembunyikan di pantatnya. Qi qi qi.\xe2\x80\xa6',1392502303337242629,pejalan_nsntara,137,Twitter for Android,1,[];;;;;;;
2021-05-12 15:27:54,b'@MrsRachelIn Sebenarnya sih TWK bukan tujuan utama membersihkan radikalisme tapi untuk mencapai target pencapaian KPK itu sendiri dalam memberantas korupsi. \n\nWalau sudah mengungkap mafia bansos tapi masih sangat jauh dari target',1392501797286158340,TemanMabar,0,Twitter Web App,0,[];;;;;;;
