Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags;
2021-05-08 06:52:37,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390922569209966597,megung96,337,Twitter for Android,1,[];
2021-05-08 06:50:24,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390922012453838848,Maulana11423281,337,Twitter for Android,1,[];
"2021-05-08 06:49:58,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390921901992644612,fiyaini,91,Twitter for Android,1,[]";
"2021-05-08 06:48:37,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390921565043269632,niifim,91,Twitter for Android,1,[]";
2021-05-08 06:45:28,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390920771824865280,blogportu,337,Twitter for Android,1,[];
"2021-05-08 06:44:48,""b'RT @soeyoto1: """"Menurut Mbak Risma ke KPK, data 21 juta penerima Bansos bodong atau fiktif. Ternyata perusahaan2 penyalur Bansos juga banyak\xe2\x80\xa6'"",1390920602408521733,humarihidayat,100,Twitter for Android,1,[]";
"2021-05-08 06:42:47,""b'RT @AzizatilNurul: Pemerintah kenapa sih ?\nKeasyikan korup bansos nih kayaknya..\nMudik dilarang, Orang luar dibebasin masuk.\nKalo emang mau\xe2\x80\xa6'"",1390920094440562691,tHeBestOne1830,45,Twitter for Android,1,[]";
2021-05-08 06:42:03,b'@chimolreza Dapet dana bansos kah om cimol?',1390919911300505601,AdeBudiarsahSIp,0,Twitter for Android,0,[];
"2021-05-08 06:41:45,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390919837006794753,moslemfamilie,91,Twitter for Android,1,[]";
"2021-05-08 06:41:28,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390919762478198785,aing166,91,Twitter for iPhone,1,[]";
"2021-05-08 06:40:47,""b'@afrkml Menolak lupa waktu nakes terpaksa pake APD bikinan sendiri, pemerintah bukannya simpati dikit ngasih APD yg lebih layak malah dijadikan konten.\nDana bansos diembat juga.\nDi atas isinya emang bangsat2 semua.'"",1390919591895846916,Penghuluikan,0,Twitter for Android,0,[]";
"2021-05-08 06:38:37,""b'@Syaiful18532221 @BERKARYA_NET Itu sisi gelapnya \n\nDan tidak ikut bancakan bansos, tidak ikut menghilangkan harun masiku juga tidak ikut bancakan jiwasraya dan asabri. \n\nYang katanya pelakunya orang orang baik'"",1390919047793938441,SARJITO1968,0,Twitter for Android,0,[]";
2021-05-08 06:36:38,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390918547820347406,cabhyyy,337,Twitter for iPhone,1,[];
2021-05-08 06:35:27,b'BKTM KEL. SETONOPANDE AIPTU SYAIFUDIN YURI\nDi Lingkungan RT 06 RT 04 kota Kediri\n\nBhabinkamtibmas dengan anggota PPKM MIKRO Kelurahan Setonopande  Melaksanakan Penyaluran Bansos dari Indomaret TBK melalui Dinsos Kota Kediri yg disalurkan ke warga penderita ODGJ https://t.co/61XXZbupUL',1390918249873768449,polsekkdrkota,0,Twitter for Android,1,[];
2021-05-08 06:33:29,b'RT @LaodeMSyarif: Penyelidik &amp; Penyidik @KPK_RI yg masuk dalam 75 orang itu:\n\n-Sedan mengusut kasus-kasus besar (Bansos-pajak-pidana korpor\xe2\x80\xa6',1390917757063942149,KurniaChen,61,Twitter for Android,1,[]
"2021-05-08 06:32:56,""b'BKTM KEL. BALOWERTI\nAIPTU M. CHAMSON SYAFII.\n\nSambang kegiatan pembagian bansos sembako dari Dinas Sosial Kota Kediri kepada anak-anak yatim piatu di Yayasan Panti Asuhan Al Ikhlas, pelaksanaan tetap mematuhi protokol kesehatan https://t.co/z0ry0SZRzt'"",1390917616189857796,polsekkdrkota,0,Twitter for Android,1,[]";
"2021-05-08 06:32:26,""b'RT @faridwadjdi: Dikira tausiyahnya tentang tanggung jawab penguasa mengurus rakyat dengan baik, larangan mendzolimi dan menindas rakyat, h\xe2\x80\xa6'"",1390917490956378122,Aini1453M,63,Twitter for Android,1,[]";
"2021-05-08 06:30:34,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390917019629867010,KurniaChen,91,Twitter for Android,1,[]";
"2021-05-08 06:29:23,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390916723704963078,bima_____,31,Twitter for Android,1,[]";
"2021-05-08 06:29:12,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390916675483045889,Harput89,91,Twitter for Android,1,[]";
"2021-05-08 06:27:47,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390916319571152896,nahdamaryrbef,91,Twitter for Android,1,[]";
"2021-05-08 06:27:02,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390916132043771906,beautydyah,91,Twitter for Android,1,[]";
"2021-05-08 06:24:25,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390915473714208769,RuslanGasang,91,Twitter for Android,1,[]";
2021-05-08 06:23:43,b'@republikaonline Di sini yg parah pengutil dana bansos covid ya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1390915295561224193,YenitaMansur2,0,Twitter for Android,0,[];
"2021-05-08 06:21:50,""b'@VIVAcoid Klau gak bisa ngasih bansos ya gak usah ngatur2 membatasi ekonomi rakyat,,gak mslu apa,,?'"",1390914821579632647,solehudien30,0,Twitter for Android,0,[]";
2021-05-08 06:21:10,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390914656722587650,fajrchmn,337,Twitter for Android,1,[];
"2021-05-08 06:21:03,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390914624405458948,Winar11046769,91,Twitter for Android,1,[]";
2021-05-08 06:20:39,b'RT @andry19633: Banyak Perusahaan Penyalur Bansos Terdeteksi Abal-abal alias Fiktif. Rizal Ramli Minta Firli Bahuri Bongkar 21 Juta Data Ga\xe2\x80\xa6',1390914523595350021,yaniprawiro1,39,Twitter Web App,1,[];
2021-05-08 06:20:05,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390914384344469508,maulana_andri,337,Twitter for Android,1,[];
2021-05-08 06:19:38,b'@Dennysiregar7 Yang lo bilang taliban itu yang nangkep Koruptor Bansos....E-KTP dan Benih lobster....tolollll\nwajar sih ..secara elo2 dibayarnya sama koruptor nya..',1390914269860954115,kzaldi1,0,Twitter for Android,0,[];
2021-05-08 06:18:46,b'RT @Minang_cyber: Apakah kepala @binofficial_ri BADAN INTELIJEN NEGARA ikut terlibat kasus korupsi BANSOS sehingga begitu semangat menyingk\xe2\x80\xa6',1390914053132980225,Maulana11423281,63,Twitter for Android,1,[];
2021-05-08 06:16:57,b'@CNNIndonesia sekalian jangan kasi ampun yang nilep uang bansos covid ya ga?',1390913593793646592,gamapila,0,Twitter Web App,0,[];
"2021-05-08 06:16:29,""b'RT @SKningrum: Kita sering dengar, """"membantu tidak cukup dengan uang,"""" atau """"anak dari populasi rentan butuh bantuan yg lengkap."""" Tapi, den\xe2\x80\xa6'"",1390913475627524096,irenzzz,3,Twitter for Android,1,[]";
"2021-05-08 06:16:22,""b'@CNNIndonesia Tindak tegas tuh para koruptor duit rakyat dan negara,garong bansos...baru tindak tegas setegas tegasnya.'"",1390913445952847876,mfadli37,0,Twitter for Android,0,[]";
"2021-05-08 06:14:36,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390913003134935042,sj_eunhaeyah,91,Twitter Web App,1,[]";
2021-05-08 06:14:28,b'RT @BennyHarmanID: Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana Bansos dan yang tidak. Kelompok pend\xe2\x80\xa6',1390912970209722372,AriKasio2,1500,Twitter for Android,1,[];
"2021-05-08 06:11:55,""b'Peduli Covid-19, Warga Desa Rebono Peroleh Bansos Dari Polsek Wonorejo https://t.co/dlJM7rq1Xw'"",1390912329785675776,hotlinetribunus,0,IFTTT,0,[]";
"2021-05-08 06:11:53,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390912320507838467,altamisalthaf,91,Twitter for iPhone,1,[]";
2021-05-08 06:09:44,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390911778779844611,feeh4n,337,Twitter for Android,1,[];
2021-05-08 06:08:28,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390911458339221507,dhystprw_,337,Twitter for iPhone,1,[];
"2021-05-08 06:02:06,""b'RT @faridwadjdi: Dikira tausiyahnya tentang tanggung jawab penguasa mengurus rakyat dengan baik, larangan mendzolimi dan menindas rakyat, h\xe2\x80\xa6'"",1390909856815607809,sobaryani,63,Twitter for iPhone,1,[]";
"2021-05-08 06:01:12,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390909630918795266,lukmanihsan,91,Twitter for Android,1,[]";
"2021-05-08 06:00:37,""b'RT @SujanaDemian: Mau tanya, KAPAN para koruptor bansos, buron harun masiku, para petinggi PDI-P yg terlibat korupsi bansos dan mau merubah\xe2\x80\xa6'"",1390909482243264515,pu3_iss,5,Twitter for Android,1,[]";
"2021-05-08 06:00:23,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390909425846603777,Indahny15692156,91,Twitter for Android,1,[]";
2021-05-08 05:57:34,b'Kalo di indo bansos kali ye \xf0\x9f\xa4\xa3 https://t.co/gKHhAbQwsr',1390908717122482184,Nilafrianti,0,Twitter for iPhone,0,[];
"2021-05-08 05:55:56,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390908303404802053,HeriawanAdiwan2,91,Twitter for Android,1,[]";
"2021-05-08 05:55:52,""b'RT @SujanaDemian: Mau tanya, KAPAN para koruptor bansos, buron harun masiku, para petinggi PDI-P yg terlibat korupsi bansos dan mau merubah\xe2\x80\xa6'"",1390908287562895362,EndriOhn,5,Twitter for Android,1,[]";
"2021-05-08 05:54:58,""b'RT @SujanaDemian: Mau tanya, KAPAN para koruptor bansos, buron harun masiku, para petinggi PDI-P yg terlibat korupsi bansos dan mau merubah\xe2\x80\xa6'"",1390908060399329285,ZandiHendra,5,Twitter for Android,1,[]";
"2021-05-08 05:54:48,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390908020981309440,ekonindo2,91,Twitter for Android,1,[]";
"2021-05-08 05:54:33,""b'Di sisi lain negeri ini, ada dana bansos yang dikorupsi buat karaoke dan sewa purel...\n\nBejat! https://t.co/ahe1W3hfVB'"",1390907957680824325,MahesaDesaga,0,Twitter for Android,0,[]";
2021-05-08 05:54:21,b'RT @Minang_cyber: Apakah kepala @binofficial_ri BADAN INTELIJEN NEGARA ikut terlibat kasus korupsi BANSOS sehingga begitu semangat menyingk\xe2\x80\xa6',1390907907424751617,Vay43078800,63,Twitter for Android,1,[];
"2021-05-08 05:51:52,""b'Peduli Covid-19, Warga Desa Rebono Peroleh Bansos Dari Polsek Wonorejo https://t.co/RvC2Uwg5SM'"",1390907283480223744,tribunus2,0,IFTTT,0,[]";
"2021-05-08 05:51:48,""b'RT @SujanaDemian: Mau tanya, KAPAN para koruptor bansos, buron harun masiku, para petinggi PDI-P yg terlibat korupsi bansos dan mau merubah\xe2\x80\xa6'"",1390907266186891265,AqseJuga,5,Twitter for Android,1,[]";
2021-05-08 05:51:24,b'Ini orang bis gak dikasik bansos kebangetan sih https://t.co/9lQ5EIZRIB',1390907164340875265,hasanfuad,0,Twitter for Android,0,[];
"2021-05-08 05:50:22,""b'Mau tanya, KAPAN para koruptor bansos, buron harun masiku, para petinggi PDI-P yg terlibat korupsi bansos dan mau merubah ideologi Pancasila, DITANGKAP? Sibuk men-teroris-kan FPI, para anjay suranjay, sampek lupa tugas negara\xf0\x9f\xa4\xa3\n\nSobat Tweeps, JANGAN LUPAKAN #6SyuhadaFPI YA, ok?\xf0\x9f\x91\x8c'"",1390906902872150017,SujanaDemian,5,Twitter Web App,0,['6SyuhadaFPI']";
"2021-05-08 05:50:03,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390906823478169605,SMILE39461132,91,Twitter for Android,1,[]";
2021-05-08 05:48:57,b'@VIVAcoid Yg mudik ada 2 macam. Krn kehilangan kerja jd kepaksa mudik. Yg banyak duit jadi Maksa mudik. Nah.mungkin yg Gol 2 itu yg ga butuh bansos lagi.',1390906548294078474,anton_sukisno,0,Twitter for Android,0,[];
"2021-05-08 05:46:31,""b'RT @BudiSetyarso: Para penyidik yg membongkar kasus korupsi kakap spt e-KTP, simulator SIM, ekspor benur, jg bansos tak bs jd ASN krn tdk l\xe2\x80\xa6'"",1390905936525488131,Karrrrr_aja,3374,Twitter for Android,1,[]";
"2021-05-08 05:45:49,""b'@republikaonline Keteladanan apa yang sudah diberikan PDIP? Kadernya yang ada di DPR dan DPRD banyak yang koruptor. Yang jadi kepala daerah juga banyak korupsinya. Yang jadi Menteri apalagi, uang bansos disikat, dikorupsi sampai milyaran. Masih tidak tahu malu menyebut Pancasila.'"",1390905757462274054,PutraMerdeka9,0,Twitter for Android,0,[]";
"2021-05-08 05:44:01,""b'@ajeaja07 @dpermadhy @verticalscape @FaisalBasri \xf0\x9f\x98\x85\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x84\xf0\x9f\x98\x84nge gas,,,,knpa anda gak dapat bansos atau blt ya,,,ngiri bilang bos,,,,'"",1390905304414441472,Raffandy12,0,Twitter for Android,0,[]";
"2021-05-08 05:43:51,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390905264878997506,Vay43078800,91,Twitter for Android,1,[]";
"2021-05-08 05:43:20,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390905135958687744,Lizalarilari,91,Twitter for Android,1,[]";
"2021-05-08 05:41:37,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390904703307845632,frdafirda,91,Twitter for Android,1,[]";
"2021-05-08 05:41:32,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390904682533593089,Wawanda,91,Twitter for Android,1,[]";
2021-05-08 05:41:18,b'@Toni7216 @MalutSua @adearmando1 Elu kena tipu genk Bansos....jadi otak lu nelen nya cuma beras Raskin doank tuh Bong \n\nMuka lu benahin dulu kalo mau nglawan gue \xf0\x9f\x98\x81',1390904623767056389,Perfect_Laster,0,Twitter Web App,0,[];
"2021-05-08 05:40:32,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390904428794814464,mfauzirizal82,91,Twitter for Android,1,[]";
"2021-05-08 05:39:03,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390904057691320321,mamedmad,91,Twitter for Android,1,[]";
"2021-05-08 05:38:17,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390903863276941312,Azzamalfaredzi,91,Twitter for Android,1,[]";
2021-05-08 05:37:55,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390903769311764482,Rasul883,337,Twitter for Android,1,[];
"2021-05-08 05:37:53,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390903761925677060,Kobar_Baru,91,Twitter for Android,1,[]";
2021-05-08 05:37:31,b'@pluvjeong wkwk iya engga sih tapi males kalo disuruh foto mukanya kaya orang nerima bansos\xf0\x9f\x98\x94',1390903672192729089,judpiter,0,Twitter Web App,0,[];
"2021-05-08 05:37:18,""b'@Mega_maulidia @eedhazz99 di jaman pak harto korup uang bansos segitu mah duit kecil bos \xf0\x9f\x98\x82, umur brp sih loe? palingan jg ga pernah ngerasain hidup d jaman pak harto \xf0\x9f\x98\x82'"",1390903618253987845,malang_revolt,0,Twitter for iPhone,0,[]";
"2021-05-08 05:37:02,""b'@kh_notodiputro @yulianis13450 Berita 2017 pak. Yg masa kini itu bahas korupsi Bansos, Asabri dan Jiwasraya. Nilainya raksasa.'"",1390903548179750919,THaripriambodo,0,Twitter for Android,0,[]";
"2021-05-08 05:36:46,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390903481297346566,ArgentianaA,91,Twitter for Android,1,[]";
"2021-05-08 05:36:13,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390903345225760774,R_Soentana,91,Twitter for Android,1,[]";
2021-05-08 05:36:11,b'@republikaonline pro pancasila = korupsi bansos',1390903335218126852,uson_r,0,Twitter for Android,0,[];
2021-05-08 05:35:59,b'RT @IND_MAJU: @Rizmaya__ @febridiansyah Jubir presiden tdk pernah muncul memberi sikap istana ya. \n\nTapi harus tetap fokus tangkap Harun Ma\xe2\x80\xa6',1390903286094462977,CampagoTeam,2,Twitter for Android,1,[];
2021-05-08 05:35:57,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390903277529698306,Andrirafly3,337,Twitter for Android,1,[];
"2021-05-08 05:35:55,""b'RT @vierda: Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat o\xe2\x80\xa6'"",1390903269996695556,PineksoRoyi1,91,Twitter for Android,1,[]";
2021-05-08 05:35:46,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390903232336076801,kaumhantu,337,Twitter for Android,1,[];
"2021-05-08 05:35:38,""b'Terdapat dua bantuan sosial yang cair pada bulan Mei 2021, yaitu Program Kartu Sembako atau Bantuan Pangan Non-Tunai (BPNT) dan\xc2\xa0Program\xc2\xa0Keluarga\xc2\xa0Harapan\xc2\xa0(PKH)\nSementara itu, penyaluran Bansos Tunai Rp 300 ribu hanya berjalan sampai April 2021.\n\n@jokowi'"",1390903197850476545,muta_nafia,0,Twitter for Android,0,[]";
2021-05-08 05:34:58,b'@judpiter NGAKAKKKKK KEK NERIMA BANSOS https://t.co/Fa8Sw3Xk37',1390903028157325313,milky_meiroo,0,Twitter for Android,0,[];
"2021-05-08 05:34:30,""b'Situ enak nakes punya gaji, situ enak ibunya sakit masih bisa dibawa ke RS. \n\nSeolah2 kondisi kek gini kita seneng gitu. Liat orang susah kita tutup mata gitu.\n\nYang punya amanah, yang korup bansos ngga kalian minta tanggung jwbnya malah sibuk nyerang sesama rakyat.'"",1390902913552109571,vierda,91,Twitter for Android,0,[]";
2021-05-08 05:34:23,b'ntar pasti fotonya kaya orang nerima bansos\xf0\x9f\x98\xad',1390902883323813888,judpiter,0,Twitter Web App,0,[];
2021-05-08 05:33:46,b'@milky_meiroo iyaa baik met tapi males ga sih kalo disuruh foto mukanya kaya orang nerima bansos\xf0\x9f\x98\xad',1390902728218472456,judpiter,0,Twitter Web App,0,[];
"2021-05-08 05:32:30,""b'RT @drobertnug90: @itshinatae @txtdrpemerintah Yo lek aku pribadi sih percoyo emg pancen cvd iku ono, tapi iki wes kebangeten carane lek ka\xe2\x80\xa6'"",1390902409568813056,itshinatae,1,Twitter for iPhone,1,[]";
2021-05-08 05:31:25,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390902137295577091,paidi97,337,Twitter for Android,1,[];
"2021-05-08 05:30:48,""b'RT @BudiSetyarso: Para penyidik yg membongkar kasus korupsi kakap spt e-KTP, simulator SIM, ekspor benur, jg bansos tak bs jd ASN krn tdk l\xe2\x80\xa6'"",1390901981737148416,AhmadTuatoy,3374,Twitter for Android,1,[]";
