Tanggal;Banyak Retweet;Tweet
05/05/2021 06:51;0.0;senang nb lulus mantap asabri jiwasraya suap kkp bansos selamat selamat seperti iklan sampurna ijo
05/05/2021 06:51;1.0;1 hak terima bansos dukung jokowi 2 apakah ya
05/05/2021 06:51;1.0;1 hak terima bansos dukung jokowi 2 apakah hak nikmat insfrastruktur dukung jokowi 3 hak daftar cpns dukung jokowi ayo berani jawab
05/05/2021 06:52;1.0;suap mantan mensos juliari batubara vonis 4 penjara ardi nilai bukti suap ada bantu sosial bansos tangan covid 19 jabodetabek mantan menteri sosial mensos juliari peter batubara
05/05/2021 06:53;0.0;kasih duit bansos juga dipake belanja baju kasih sembako juga jual lagi kaya juga antri ambil sembako bansos tidak sasar sudah serba
05/05/2021 06:56;0.0;bansos tuh
05/05/2021 06:56;0.0;sangka korupsi dana bansos karaoke dalih bonus karena lelah hari protokol sehat jaga jarak lc tau rakyat butuh party strugling pandemi
05/05/2021 06:56;0.0;tambah 3 juta terima blt umkm 2021 login cek nama via bansos bltumkm
05/05/2021 06:58;0.0;asabri bansos transjakarta mangkrak ektapi kadrun borong yak
05/05/2021 06:58;2.0;suap bansos corona ardi iskandar maddanatja vonis 4 penjara denda 100 juta subsider 4 kurung
05/05/2021 07:01;3.0;uhuyyy janji janji janji janji suku anak tagih janji risma bansos pks patah hati
05/05/2021 07:02;6.0;uhuyyy janji janji janji realisasi suku anak tagih janji risma bansos pks patah hati
05/05/2021 07:02;3.0;uhuyyy janji janji mulu realisasi suku anak tagih janji risma bansos pks patah hati
05/05/2021 07:05;6.0;uhuyyy janji janji janji realisasi suku anak tagih janji risma b
05/05/2021 07:05;3.0;uhuyyy janji janji mulu realisasi suku anak tagih janji risma bansos pks
05/05/2021 07:06;0.0;korupsi bansos negeri hayoo eh bani cebi diam
05/05/2021 07:06;0.0;kpk usut skandal 21 juta data ganda terima bansos
05/05/2021 07:07;0.0;tanya hti harus emang korupsi korupsi blbi hambalang bansos
05/05/2021 07:08;0.0;korupsi subur den yah padahal partai emak juara den tidak seru ah den jiwasraya asabri sritex ektapi bansos belum beres den tidak seru ah takut
05/05/2021 07:09;36.0;lengkap skenario bansos hak miskin skandal jahat malu
05/05/2021 07:10;45.0;ormas radikal mitos korupsi bansos utangbenamkanjokowi utangbenamkanjokowi
05/05/2021 07:10;0.0;tar setir tar setir lawak ini malu bikin aib negara dana bansos korupsi rakyat sengsara karaoke bangun rakyat ambil sumpah pakai kitab canda
05/05/2021 07:13;0.0;cita skarang mensos biar ngrasain uang bansos umur hidup penjara 4th hasil
05/05/2021 07:13;0.0;seperti harun masiku juga termksd makhluk gaib madam bansos juga adlh makhluk gai
05/05/2021 07:14;3.0;tidak data ganda potensi terima bansos potensi rugi negara
05/05/2021 07:15;0.0;ace hasan perintah pasti tidak data ganda terima  bansos
05/05/2021 07:16;21.0;rizal ramli ketua kpk bongkar 21 juta data ganda terima bansos salur abal-abal
05/05/2021 07:16;0.0;sya tidak bansos bongkar tuntas libat banyak orang dengan bredel pecat sidik bukti kpk under control kuasa karena tidak tentu test kebngsaan hny perkara qunut picik bodoh
05/05/2021 07:18;276.0;salah teknis kerja manusia keliru 21 ribu akal 21 juta data ganda sistem
05/05/2021 07:24;0.0;ko sampai tidak ada hukum mati padahal bansos bwt dampak covid korupsi
05/05/2021 07:25;0.0;bansos masyarakat peduli dampak covid 19 jasa upk lkm maju karya 2020 desa leminggir
05/05/2021 07:25;0.0;kasihan banget karaoke pake duit bansos
05/05/2021 07:25;0.0;tagih pajak adopsi blockchain program seperti  bansos adopsi sistem itu teknologi balik bitcoin kawan transparan banget kamu wajib rakyat tuntut hak rakyat buka hahaha lutju
05/05/2021 07:28;0.0;ini relate banget dapat cuman keluarga rw doang kampung saya benar benar butuh gapernah itu dapat bansos cuil beras pas omongin deh sisa bansosnya itu cuman sisa
05/05/2021 07:31;18.0;kang koruptor dana bansos nasehat korupsi beri anak istri beri anak suami keluarga malu bla bla
05/05/2021 07:31;0.0;terima bansos insentif honorer rekening repot zolim
05/05/2021 07:31;9.0;aleg pks bukhori yusuf tagih janji menteri sosial risma bansos suku anak
05/05/2021 07:32;0.0;he he he potong seperti bansos catat
05/05/2021 07:32;2.0;majelis hakim adil tidak pidana korupsi jatuh vonis 4 usaha ardi iskandar maddanatja
05/05/2021 07:34;0.0;tanda masyarakat indonesia mudah lupa korupsi ganas biadab sejarah indonesia korupsi bansos
05/05/2021 07:36;9.0;aleg pks bukhori yusuf tagih janji menteri sosial risma bansos suku anak dalamhttps
05/05/2021 07:39;0.0;bukhori tagih janji mensos risma bansos suku anak
05/05/2021 07:42;1.0;indonesia itu kaya makan tel serakah bansos covid raib arah tegak atur mata korban ah anjir
05/05/2021 07:43;0.0;yaallah iya banget sekitar keluarga mobil 3 motor gede gede dapat bansos besok gatau makan pake gadapet ckck
05/05/2021 07:43;0.0;adu domba masyarakat bansos
05/05/2021 07:44;1.0;ketua komisi ii dpr baik data terima bansos
05/05/2021 07:47;27.0;ardi iskandar maddanatja vonis 4 penjara tambah denda rp100 juta subsider 4 kurung ardi im bukti suap eks mensos juliari batubara nila rp1 95 miliar kait bansos covid 19
05/05/2021 07:47;0.0;giat bhabinkamtibmas bagi bansos
05/05/2021 07:48;27.0;ardi iskandar maddanatja vonis 4 penjara tambah denda rp100 juta subsider 4 kurung ardi im bukti men
05/05/2021 07:49;3.0;tidak data ganda potensi terima bansos potensi rugi neg
05/05/2021 07:51;0.0;pegawai kemensos robin saputra ungkap uang hasil korupsi bantu sosial bansos covid 19 karaoke tim kemensos
05/05/2021 07:52;0.0;tahan kacau jabat korup dana bansos ekonomi merusot mati tingkat bukankah 2 negara menang mudik tua tua rindu tidak tahan sedih
05/05/2021 07:54;0.0;koramil 01 koja artha graha peduli budha tzu chi distribusi 1 350 paket bansos dampak covid 19 kodam jaya jakarta utara kolonel inf roynald sumendap dandim 0502 ju simbolis bantu sosial paket beras masker
05/05/2021 07:54;0.0;lho lhooo  dzholim bansos doang bidang sehat jugak  wah parah sih  kalau awam tidak sehat jahat
05/05/2021 07:56;2.0;fakta tangan firli masiku hilang truk isi dokumen hilang
05/05/2021 08:00;0.0;hukum mati bansos covid lho bansos covid
05/05/2021 08:01;0.0;kalau tutup beri dagang seperti  bokap saya jual ayam bakar gimana belanja kalau pasar tutup bansos juga rata dapat bansos diutamain keluarga sama rw wkwkwkwk
05/05/2021 08:04;0.0;bansos mensos z belum bres gimana nih
05/05/2021 08:04;2.0;suap eks mensos juliari batubara harry van sidabukke vonis 4 penjara suap kait tunjuk harry sedia bantu sosial bansos tangan covid 19 menteri sosial 2020 oktober desember
05/05/2021 08:06;22.0;uhuyyy janji suku anak tagih janji risma bansos pks patah hati tumbangkanbonekationgkok
05/05/2021 08:08;0.0;kere tuk karaoke curi dana bansos kalau asli emank seperti tega embat dana bansos tuk hura hura or karaoke karena sadar dana bansos tuk rakyat putus x urat malu
05/05/2021 08:08;4.0;sesuai tuntut jpu kpk ardi maddanatja vonis 4 penjara bansos
05/05/2021 08:08;0.0;telat maret ekonomi anjlok dagang rumah bansos korup pada percaya perintah biarin seleksi alam jalan
05/05/2021 08:09;0.0;halah bansos korup anti-gen dipakein bekas gimana trust coba hahahahaah
05/05/2021 08:10;0.0;but but but menteri korupsi bansos nilai pmp kelas menteri
05/05/2021 08:11;0.0;banyak benci sama ustadz abdul somad dukung garong bansos
05/05/2021 08:12;0.0;selamat koruptor menang kkp bansos mlempem samsul nursalim sudah sp3 ayo komen juga dukung mu koruptor buzzer bahagia ciprat juga novel jasa akil patrialis joko c
05/05/2021 08:14;0.0;korupsi bansos harry van sidabukke vonis 4 penjara
05/05/2021 08:16;2.0;wakil pt hamonangan sude harry van sidabukke vonis 4 penjara denda 100 juta subsider 4 kurung
05/05/2021 08:17;0.0;nyuap dana bansos sama nyuap nembak ktapi lurah benar langgar hukum iya bobot pengaruh masyarakat beda adil 2 mati negeri
05/05/2021 08:19;0.0;kamu tidak kritik karupsi bansos itu anak lurah madam tidak kamu kejar 2
05/05/2021 08:20;1.0;ngaku pancasila hafal laku juga nilai 2 pancasila korupsi bansos sudah tentang dengan sila 5 pelihara buzzerp tentang dengan sila 3 bunuh sudah langgar sila 2 masih banyak lagi mngkn
05/05/2021 08:22;0.0;nyalahin presiden becus nanganin korona bukti bansos korupsi anggar daerah covid foya 2 dllanjuga bawah kamu point pusat kalau emg dapat bansos cek pemda kamu walkot kamu pusat
05/05/2021 08:29;2.0;wakil pt hamonangan sude harry van sidabukke vonis 4 penjara denda 100 juta subsider 4 kurun
05/05/2021 08:31;0.0;saya kalau tinggal selandia perintah bagus korupsi bansos masyarakat tertib percaya percaya covid pada patuh atur sampai nol case adain konser tnp prokes
05/05/2021 08:31;0.0;pecat tidak kerja maksimal jangan nyi nyir tugas tidak main msin berantas korupsi akar akar bansos korupsi jamaah saya miskin daftar sudah dapat bansos tidak semoga ter kutuk ambil uang bansos
05/05/2021 08:32;2.0;suap eks mensos juliari batubara harry van sidabukke vonis 4 penjara suap kait tunjuk ha
05/05/2021 08:33;0.0;bhabinkamtibmas polsek widasari bhabinsa koramil 1606 bangodua laksana giat distribusi beras bansos polres indramayu yayasan budha tzu chi masyarakat jompo desa bangkaloa ilir beras kemas 10 kg
05/05/2021 08:34;0.0;2nya nyewa psk pake duit bansos sudah miskin sangean tolol
05/05/2021 08:35;3.0;perintah usaha kurang efek pandemi bantu bansos blt prakerja subsidi lepas buruk laksana lapang tapi bohong kalau dana bantu dipake beli hp baju sepatu
05/05/2021 08:35;0.0;puas gimana tong dana bansos korupsi wkwkwkwk seperti kamu komentar tidak takut dimarahin
05/05/2021 08:35;0.0;bambang jangan ocehin korupsi bansos coba bongkar dana balap mobil formula e jakarta kalau bambang benar 2 bersih profesional
05/05/2021 08:39;0.0;buta nasionalisme ngarep korupsi bansos rakyat susah coba nilai pmp koruptor sekolah
05/05/2021 08:39;;bukti anies korupsi kalau benar korupsi sudah cokok kpk euy saya juga tidak dukung anies kalau die korupsi sudah jls  
05/05/2021 08:39;0.0;langsung camat bansos
05/05/2021 08:40;0.0;ada tas bansos seret nama
05/05/2021 08:42;0.0;bansos
05/05/2021 08:43;0.0;neng maling bansos
05/05/2021 08:43;0.0;ingin tau banget deh gimana sih  self reward pake duit bansos pandemy nikmat banget ceu
05/05/2021 08:44;0.0;mampir medsos kemensos tri ngebagi 2 bansos miris dengan komen 2 net kenapa belum bansosnya kenapa tidak cair bansosnya sya butuh
05/05/2021 08:44;0.0;komen sya dapat bansos selma hdup kasih bansos jujur sya baca risih miris
05/05/2021 08:45;0.0;2 kapok sesuai tuntut jpu kpk ardi maddanatja vonis 4 penjara bansos
05/05/2021 08:45;0.0;mental bangsa mental belum mental malu mental begitu emang bansos
05/05/2021 08:48;0.0;2 inflasi nol koma sampai koma inflasi serendah over supply demand sudah gimana 2 bansos bagus tapi bansos tidak narik segimananya
05/05/2021 08:48;0.0;bisa emang berani usut madam bansos
05/05/2021 08:48;0.0;iya hidup doa biar mati untung lempar tas bansos
05/05/2021 08:48;75.0;saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah merek
05/05/2021 08:51;14.0;kpk bubar 1 anak lurah selamat 2 madam bansos enak tidur 3 julari batubara aman
05/05/2021 08:52;0.0;bhabinkamtibmas sidakaya monitoring bansos smp taman hidayah
05/05/2021 08:53;0.0;topik ramai lini bestie belum nemu ground zero kendaru vs kopiganja-foto bu rektor-seputar kpk-bansos korup
05/05/2021 08:55;2.0;ketidakadilan bansos ketidaktaatan masyarakat ketidak-percayaan tentang covid kurang tegas perintah
05/05/2021 08:55;0.0;statement mereka bilang bansos ektapi lha apakabar century hambalang terus friksi 2 tjd tubuh kpk tkadang literasi mereka sengaja rang literasi mereka bayar uang rkyt hny tonton
05/05/2021 08:58;38.0;4 penjara untuk koruptor bansos alamat hukum juliari madam bansos rendahjanji hukum mati koruptor bansos per janji janji surga
05/05/2021 08:59;0.0;saya perempuan dikatain banci apalagi kamu bisa koar 2 twitter seperti kamu ngatur negara hadehhh bae 2 jangan sampai gila benci perintah eh dwt bansos sudah dapat
05/05/2021 09:00;0.0;korup tingkat rw itu karena lingkung isi sodara anj banget sih sodara sudah pindah panggil dapat bansos alesannya kk domisili bgst
05/05/2021 09:01;0.0;kemarin korupsi bansos gimana mati bom bom ah payah rakyat dibegoin mulu heran saya wkwk sudah pandemi bullshit bansosnya korupsi wkwk komunis emang sial wkwk rakyat gera lagi wkwk negeri ya wkwk beda rakyat luar wkwk
05/05/2021 09:04;0.0;perintah peduli hewan dana bansos manusia maling
05/05/2021 09:04;38.0;4 penjara untuk koruptor bansos alamat hukum juliari madam bansos rendahjanji hukum mati ba
05/05/2021 09:07;0.0;sudah bw bcr insan kpk baik mega korupsi hmm bank century belum klr bansos on proses terus point bw please jangan bcr dusta tnp jeda kpk prl cleaning service biar mslh dki mkn terbk or tidak kolupsi paham
05/05/2021 09:08;0.0;sudah tangkap itu maling bansos maling barang bukti kpk tipu jual agama anggap pahlawan kamu otak sih drun
05/05/2021 09:11;1.0;bansos covid pandemi karaoke laku jakarta alami psbb
05/05/2021 09:12;1517.0;era habibie bank bal heboh buloggate gus dur runtuh kuasa mega skalau blbi juga heboh sby skandal century hebo
05/05/2021 09:13;0.0;urus korupsi bansos kenapa ribut umat
05/05/2021 09:15;0.0;larang mudik hak ngelarang 2 sebenernya bikin masyarakat gapercaya males atur perintah korupsi bansos sampai antigen bekas varian india ribu india bebas indo
05/05/2021 09:16;0.0;gimana stop perintah hapus bansos
05/05/2021 09:18;0.0; dana bansos covid 19 rencana struktur masif dan sistemik usut tuntas partainya negeri krisis keadilan negeri krisis keadilan soal lapor risma rizal ramli lengkap skenario bansos hak miskin
05/05/2021 09:19;0.0;4 sesuai tuntut jaksa bukti koruptor bansos covid 19 hukum mati wacana ketua
05/05/2021 09:22;36.0;lengkap skenario bansos hak miskin skandal jaha
05/05/2021 09:23;0.0;liat situasi bro sekarang gimana kamu gau indosat kalau beli indo rugi lapang kerja dana umkm bansos prakerja emng dasar rakyat males kerja males usaha
05/05/2021 09:23;0.0;suap dana bansos juliari batubara vonis 4 penjara
05/05/2021 09:23;;titip nama
05/05/2021 09:24;0.0;suap eks mensos juliari batubara kait dana bansos vonis 4 penjara
05/05/2021 09:26;0.0;bansos lenyap
05/05/2021 09:29;0.0;covid 19 kalimat 2 petinggi covid 19 gila eehhh bansos embat varian corona ri satgas covid 19 masyarakat panik
05/05/2021 09:36;2.0;ketua komisi viii dpr ri ace hasan syadzily perintah tidak rugi negara akibat 21 juta data ganda terima bantu sosial bansos kemeneterian sosial kpk dprri bansos kemensos kpk
05/05/2021 09:37;0.0;awas mudik pulang kampung colong dana bansos tuman jabat negeri
05/05/2021 09:41;0.0;bansosbenursekarang tanah kubur
05/05/2021 09:41;1.0;mauya kalau tanda tangan masuk anak penjarakasus bansos
05/05/2021 09:44;0.0;perintah ngeluarin kata bambang  cjangan negara kepada negara jadi tidak lucu dilakuin perintah baru sih korupsi bansos covid
05/05/2021 09:45;0.0;singgung koruptor bansos pandemi tdk
05/05/2021 09:47;0.0;bisa lebih bayar bansos tidak komenin
05/05/2021 09:49;0.0;bungkam saksi korupsi bansos mantan bos persis solo lepas saham erick kaesang
05/05/2021 09:52;0.0;oo biduan mencuri duit bansos kedok self reward astaghfirullah twitter bikin julid sudah puasa puasa
05/05/2021 09:54;0.0;percaya kpada lembaga terima kalau nemuin masiku saja tidak ngawasin truk tidak becus koruptor kasih sp3 koruptor bansos hilang nama percaya
05/05/2021 09:55;2.0;harry van sidabukke usaha sedia sembako jatuh vonis penjara adil tipikor kait korupsi bansos covid 19 jabodetabek
05/05/2021 09:59;0.0;dakwa ardi iskandar maddanatja harry van sidabukke nilai bukti suap juliari batubara 3 23 miliar proyek bansos kumparannews
05/05/2021 10:01;9.0;puas percaya publik kuat signifikan 1 bansos korupsi 2 ekonomi roket 3 h
05/05/2021 10:05;0.0;cek saya tranfer 1 5 jt uang zakat bagi rek bni nama silvia krisdiana nmr rekening 10244544 84 idr kantor cabang ponorogo uang tidak ambil ganti bansos 2 4 jt hubunganya
05/05/2021 10:05;0.0;govtionary hello gov-maniac hendri saparini 2 9 juta anggur akibat pandemi sebab mandek daya beli masyarakat andal bansos perintah lengkap baca jelas himipbersinar
05/05/2021 10:05;0.0;nyamgkem ae rai nder cok mental bansos
05/05/2021 10:07;0.0;bansos korup bagi garata rakyat larang 2 tapi turis silah capek deh
05/05/2021 10:09;2.0;harry van sidabukke usaha sedia sembako jatuh vonis penjara adil tipikor kait kas
05/05/2021 10:11;0.0;perintah tidak lagi canda bang cuman lagi karaoke pake duit bansos hehe
05/05/2021 10:14;0.0;mumet bund mbuh piya carane negara sentuh bansos mayan 2 bayar sewa kios bu risma colek rantau uda spaneng
05/05/2021 10:15;0.0;korupsi dana bansos penjara 4 sedangkat uu ite ujar benci sosmed 6 anehhh banget hukum indonesia
05/05/2021 10:18;0.0;bansos bansos info bansos untuk kalang batas sodaranya jabat wassalam
05/05/2021 10:19;0.0;perintah sibuk karokean make duit bansos slow
05/05/2021 10:21;0.0;benar banget bansos uda dipake karaoke hura 2 jabat sedih jijik makan uang bantu tau malu mata duit emosilagi
05/05/2021 10:22;0.0;ora ngarep bansos
05/05/2021 10:27;0.0;buzzer biaya pakai duit korupsi 2 duit bansos ngalir buzzer nyinyir berantas korupsi
05/05/2021 10:28;0.0;simak syarat bansos blt pkh 3 jutaklik baca
05/05/2021 10:29;0.0;semoga kanker mulut nikmat korupsi bansos
05/05/2021 10:32;3.0;uhuyyy janji janji janji janji suku anak tagih janji risma bansos
05/05/2021 10:33;36.0;1 kakap tangan sidik senior libat koruptor 2 pki juang a suap kpu wahyu setiawan
05/05/2021 10:33;0.0;duit bansos korupsi rapid test bekas dijadiin cuan
05/05/2021 10:35;0.0;kenapa pertanyaanya putar buyback indosat harun masiku tka cina korupsi asabri korupsi bansos
05/05/2021 10:37;0.0;anggota kpk radikal anggota kpk nangkap koruptor kelas kakap koruptor bansos takut selidik lebih dalam lagi nyampe madam bansos
05/05/2021 10:39;0.0;kemenkes isone cuman nemu ini varian corona rakyat e indo juta 2 nemu ini info lek dana bansos e korupsi karo kono milyaran triliun njegidek ae enek lanjut emang kontol
05/05/2021 10:39;0.0;miskin siee karaoke pake dana bansos
05/05/2021 10:40;0.0;revisi uu kpk satu kpk tmpak tumbuh dengan kontroversi minim prestasi ada 2 tangan sidik nama edar media singkir kpk korupsi bansos covid 19 suap benur kkp
05/05/2021 10:43;0.0;alhamdulillah cuman petinggi korupsi bansos ini mbak wendy
05/05/2021 10:44;22.0;uhuyyy janji suku anak tagih janji risma bansos pks patah hati https
