Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags
2021-05-17 08:55:19,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394214938143383553,raihana_wiwieal,73,Twitter for Android,1,[]
2021-05-17 08:54:25,"b'RT @Julie_An4: Puji TUHAN akhirnya masyarakat Indonesia sudah tidak membutuhkan \nBansos, BPJS dll , terbukti warga +62 kaya2 \xf0\x9f\x91\x87 https://t.co\xe2\x80\xa6'",1394214713362305025,WajahPribumiii,6,Twitter for Android,1,[]
2021-05-17 08:53:12,"b'https://t.co/tVUYhiAtpi\n\xe2\x80\x9cinilah perhatian saya kepada masyarakat walaupun hari libur tapi demi rakyat Popayato Barat, Popayato Timur, saya datang kesini,\xe2\x80\x9d ucapnya.'",1394214406976729095,mediabppg,0,Twitter for Android,0,[]
2021-05-17 08:53:05,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394214376022835204,HarahapNapurpur,73,Twitter for Android,1,[]
2021-05-17 08:52:41,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394214277251158018,pelaritangguh,73,Twitter Web App,1,[]
2021-05-17 08:52:26,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394214212079996934,4ndikris,73,Twitter for Android,1,[]
2021-05-17 08:52:19,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394214185022541830,Ilman61249693,73,Twitter for Android,1,[]
2021-05-17 08:52:02,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394214112318541828,zanggutmera,73,Twitter for Android,1,[]
2021-05-17 08:51:56,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394214086024466433,mfauzirizal82,73,Twitter for Android,1,[]
2021-05-17 08:51:54,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394214079946903556,BundaJoraAnya,73,Twitter for Android,1,[]
2021-05-17 08:51:46,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394214046753198080,Alvin_BKT,73,Twitter for Android,1,[]
2021-05-17 08:51:44,"b'RT @Julie_An4: Puji TUHAN akhirnya masyarakat Indonesia sudah tidak membutuhkan \nBansos, BPJS dll , terbukti warga +62 kaya2 \xf0\x9f\x91\x87 https://t.co\xe2\x80\xa6'",1394214036183523331,akun__recehan,6,Twitter for Android,1,[]
2021-05-17 08:51:43,b'@Julie_An4 +62 rakyatnya kaya\nDinasi udah terkumpul\nMilyaran\nIni baru satu\n\nBansos apa itu bansos\n\xf0\x9f\x98\x96\xf0\x9f\x98\x96\xf0\x9f\x98\x96 https://t.co/03RYrBnapa',1394214035327913986,akun__recehan,2,Twitter for Android,0,[]
